university,enrollment,first.gen,year,num.courses,faculty,race,other.race,alcohol,social.network,sleep,enough.sleep,exercise,diet,GPA.range,gender,age,disability,PSS_1,PSS_2,PSS_3,PSS_4,PSS_5,PSS_6,PSS_7,PSS_8,PSS_9,PSS_10,RSES_1,RSES_2,RSES_3,RSES_4,RSES_5,RSES_6,RSES_7,RSES_8,RSES_9,RSES_10,GSE_1,GSE_2,GSE_3,GSE_4,GSE_5,GSE_6,GSE_7,GSE_8,GSE_9,GSE_10,LOTR_1,LOTR_3,LOTR_4,LOTR_7,LOTR_9,LOTR_10,SWLS_1,SWLS_2,SWLS_3,SWLS_4,SWLS_5,GSQA_1,GSQA_2,GSQA_3,GSQA_4,GSQA_5,GSQA_6,GSQA_7,GSQB_1,GSQB_2,GSQB_3,GSQB_4,GSQB_5,GSQB_6,GSQB_7,GSQC_1,GSQC_2,GSQC_3,GSQC_4,GSQC_5,GSQC_6,GSQC_7,PSS.total,RSES.total,GSE.total,LOTR.total,SWLS.total,GHQ.total,PSS.help,PSS.eff,GHQa.total,QHQb.total,GHQc.total,replicate,living,covid.test,phys.class,online.class
1,1,2,2,7,3,1,,1,1,3,1,1,3,3,female,18,2,3,3,3,3,2,2,2,2,3,2,3,3,2,2,1,3,3,1,1,0,3,2,3,2,3,3,2,2,2,3,2,1,2,1,1,2,5,5,4,4,3,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,25,19,25,9,19,8,9,16,2,3,3,c,4,1,1,8
1,1,2,1,6,3,5,,1,4,3,1,1,4,,female,18,2,2,1,3,1,1,1,1,1,1,1,4,4,3,4,3,3,3,2,2,3,4,1,4,3,4,4,3,3,3,4,2,3,3,3,1,3,2,1,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,13,31,33,15,31,8,4,9,0,6,2,c,4,1,1,7
1,1,2,1,6,3,4,,1,1,4,1,1,2,,female,17,2,2,4,3,1,2,0,1,2,0,4,2,2,1,4,0,2,2,0,2,3,4,3,4,2,3,4,2,4,4,4,1,4,0,3,2,4,1,1,2,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,19,18,34,14,32,4,6,13,0,2,2,c,4,1,1,8
1,1,2,1,6,2,1,,1,3,4,1,1,1,,female,17,2,3,3,4,2,3,3,2,2,4,4,2,4,1,3,2,2,3,0,1,1,3,2,3,2,3,3,1,2,3,2,2,0,0,3,3,2,7,6,5,3,6,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,30,19,24,10,13,9,9,21,3,3,3,c,4,1,,6
1,1,2,1,6,6,1,,1,4,3,1,1,2,,female,17,2,1,1,3,2,2,2,1,1,3,2,3,3,1,4,0,4,4,2,1,2,3,4,4,4,4,4,4,3,3,3,2,3,1,3,4,0,6,4,6,5,6,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,18,24,36,13,13,7,6,12,1,4,2,c,4,1,7,5
1,1,1,1,6,3,1,,1,2,2,2,1,2,,female,18,2,2,3,4,3,2,3,2,1,0,3,2,2,0,3,1,2,1,0,0,0,3,2,2,1,2,3,2,3,2,3,0,2,0,1,1,1,4,2,3,4,6,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,23,11,23,5,21,9,8,15,2,2,5,c,4,1,1,8
1,1,2,1,6,12,5,,1,4,3,1,1,2,,female,18,2,3,3,3,0,2,3,1,1,4,3,3,3,2,3,3,3,3,1,2,1,3,3,3,3,2,3,3,3,3,3,1,3,2,2,2,1,6,2,4,7,5,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,23,24,29,11,16,10,4,19,2,6,2,c,4,1,1,8
1,1,1,1,5,2,6,,1,3,3,1,1,2,,female,17,1,2,2,3,1,2,2,2,2,2,2,3,3,2,3,2,3,3,2,2,2,4,3,3,3,3,4,2,3,3,3,2,2,2,3,3,2,3,4,4,3,4,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,20,25,31,14,22,6,7,13,0,4,2,c,4,1,1,8
1,1,2,1,6,3,6,,1,3,3,1,1,3,,female,18,2,1,2,3,1,2,1,1,1,1,3,3,3,3,3,2,3,3,1,2,2,4,3,4,4,3,4,3,3,3,3,2,1,4,2,1,3,3,3,3,2,3,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,16,25,34,13,26,8,5,11,0,6,2,c,4,1,1,8
1,1,2,1,6,3,5,,1,3,3,1,1,1,,female,18,2,3,4,4,2,3,3,2,1,3,2,3,3,2,3,3,3,3,1,1,0,2,1,4,3,3,3,4,3,2,3,3,2,2,3,1,3,4,3,3,2,7,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,27,22,28,14,21,12,8,19,3,5,4,c,4,1,1,8
1,1,1,1,6,3,5,,1,3,4,1,1,1,,female,17,2,2,4,4,2,0,2,3,2,4,4,3,3,2,4,2,3,2,0,0,0,3,1,3,2,2,3,4,4,3,2,1,0,1,0,3,0,4,3,5,7,7,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,27,19,27,5,14,11,7,20,2,5,4,c,4,1,1,6
1,1,2,1,7,5,1,,1,3,3,1,1,2,,female,17,2,1,2,3,2,2,3,1,2,1,2,3,3,2,3,2,3,3,0,1,1,3,2,3,3,3,4,2,3,3,3,3,2,3,2,3,2,2,2,2,3,3,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,19,21,29,15,28,8,7,12,1,4,3,c,4,1,1,8
1,5,2,1,6,2,1,,1,3,4,1,1,3,,female,19,2,2,2,2,2,2,2,2,2,1,2,3,3,2,3,2,3,3,2,2,2,3,3,3,3,3,3,3,2,3,2,3,2,4,3,4,4,3,3,3,3,3,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,19,25,28,20,25,7,8,11,1,4,2,c,4,2,1,8
1,1,2,1,6,2,6,,1,3,3,1,2,2,,female,17,2,2,3,4,2,2,2,1,3,1,2,3,2,1,3,1,2,3,1,1,1,3,2,2,2,2,3,2,3,2,2,1,2,1,1,2,1,3,4,3,2,5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,22,18,23,8,23,7,8,14,1,2,4,c,4,3,1,8
1,1,2,1,6,3,1,,1,3,3,1,1,3,,female,17,2,2,4,3,2,3,3,3,1,3,3,3,3,2,3,3,3,3,0,1,1,3,3,3,2,1,3,2,3,3,3,1,0,3,3,2,1,4,2,1,4,2,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,27,22,26,10,27,12,9,18,4,6,2,c,4,1,1,8
1,1,2,1,6,3,1,,1,3,3,2,1,2,,female,17,2,2,3,4,2,2,3,3,2,3,2,3,3,3,3,3,2,3,1,2,2,2,1,3,3,2,3,2,3,4,3,1,3,1,3,3,1,3,2,3,2,6,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,26,25,26,12,24,12,9,17,3,5,4,c,4,1,1,8
1,1,2,1,6,6,6,,1,3,3,1,1,3,,female,17,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,3,1,2,2,2,2,3,3,3,3,3,3,3,3,4,2,3,2,2,3,2,2,2,2,2,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,20,24,28,16,30,9,8,12,1,4,4,c,4,1,4,8
1,1,2,1,6,1,6,,1,3,2,2,2,2,,female,18,2,2,3,2,2,1,3,2,2,2,1,2,2,0,2,1,2,2,0,1,1,3,3,3,3,3,3,3,2,3,3,1,1,2,2,2,2,5,4,5,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,20,13,29,10,18,5,7,13,2,0,3,c,4,1,1,6
1,1,2,1,6,12,6,,1,3,2,1,1,2,,female,18,2,4,3,4,3,4,4,4,2,2,4,4,4,1,3,2,3,3,0,0,0,3,3,2,3,2,3,2,4,4,3,2,2,2,1,1,2,3,2,4,5,5,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,34,20,29,10,21,12,13,21,4,5,3,c,4,1,1,8
1,1,2,1,6,3,1,,1,4,2,2,1,2,,female,18,2,4,4,4,4,4,4,4,4,3,4,3,3,1,1,0,3,2,1,0,0,2,3,2,2,2,2,2,2,2,2,2,1,2,2,1,3,7,4,5,7,7,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,39,14,21,11,10,15,16,23,6,4,5,c,4,1,1,8
1,1,2,2,6,7,5,,1,4,3,1,1,3,4,female,19,2,3,4,3,2,2,0,2,1,3,1,3,4,2,3,3,3,3,1,3,2,3,3,4,3,2,3,3,3,3,4,1,1,2,4,4,3,4,4,2,2,4,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,21,27,31,15,24,7,7,14,1,5,1,c,4,1,1,5
1,1,2,1,6,3,5,,1,3,2,2,1,2,,female,18,2,2,1,4,1,3,3,3,2,3,4,3,3,2,4,3,3,4,1,3,3,3,2,3,4,3,3,2,4,4,3,4,1,4,4,1,4,3,3,2,5,5,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,26,29,31,18,22,11,9,17,4,6,1,c,4,1,1,8
1,1,1,1,6,3,6,,1,3,3,2,1,2,,female,18,2,2,3,4,3,4,4,2,2,3,4,3,3,1,2,2,3,3,1,1,2,3,2,2,2,3,3,2,3,3,3,2,1,0,1,2,1,4,2,3,3,3,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,31,21,26,7,25,12,11,20,4,4,4,c,2,1,1,8
1,1,2,1,6,3,6,,1,3,2,2,2,3,,female,18,1,1,2,4,2,3,4,2,4,2,3,3,3,2,3,2,3,3,2,1,1,3,3,2,2,2,3,3,2,3,2,2,3,2,2,2,1,5,4,4,4,6,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,27,23,25,12,17,11,11,16,3,5,3,c,4,1,1,8
1,1,2,1,6,3,2,,1,3,3,1,1,2,,female,18,2,2,1,3,2,1,4,1,3,1,2,3,3,3,3,3,3,3,1,3,2,4,3,3,2,2,3,2,2,3,2,1,1,3,1,2,3,3,4,3,3,5,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,20,27,26,11,22,9,7,13,2,6,1,c,4,1,1,8
1,1,2,1,7,1,6,,1,4,3,2,1,2,,male,18,2,2,1,4,2,2,3,1,3,0,0,4,3,2,2,3,3,3,3,3,3,3,2,3,3,3,4,3,3,3,3,3,2,3,4,4,2,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,18,29,30,18,35,8,8,10,2,4,2,c,4,1,1,8
1,1,2,1,6,3,4,,1,4,3,1,1,2,,female,19,2,1,2,3,2,1,2,2,1,1,2,4,4,2,3,3,3,4,1,3,3,4,3,4,3,3,4,3,3,3,3,1,2,2,3,3,3,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,17,30,33,14,34,5,6,11,0,5,0,c,4,1,1,8
1,1,2,1,5,2,6,,2,3,2,2,1,2,,female,18,2,2,3,3,2,2,3,1,1,1,2,3,3,1,2,1,2,2,1,1,1,3,2,3,3,3,3,3,3,3,3,1,2,1,2,2,1,2,2,3,1,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,20,17,29,9,30,7,6,14,1,2,4,c,4,1,1,6
1,1,2,1,6,3,6,,1,3,3,2,2,3,,female,18,2,2,2,4,1,2,3,2,1,2,2,3,3,1,3,2,2,3,0,1,0,3,3,3,2,3,4,1,3,3,3,2,2,1,1,1,1,2,2,2,3,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,21,18,28,8,29,6,6,15,1,3,2,c,4,1,1,8
1,1,2,1,6,3,"1,5",,1,4,2,1,1,3,,female,18,2,4,4,4,3,4,4,3,3,4,4,2,2,0,3,0,2,1,0,0,0,3,3,3,2,3,3,2,2,2,2,1,0,0,0,0,0,6,6,7,7,7,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,37,10,25,1,7,11,13,24,6,2,3,c,4,1,1,8
1,1,2,1,6,3,1,,1,3,2,2,1,2,,female,18,2,3,3,3,2,3,3,3,3,2,3,3,3,1,2,2,3,2,1,0,0,3,2,3,3,3,3,3,2,3,2,1,0,1,1,0,0,3,5,5,3,5,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,28,17,27,3,19,12,11,17,4,4,4,c,4,1,1,8
1,1,1,1,6,3,1,,1,1,2,2,1,3,,female,18,2,3,3,3,3,2,3,2,2,3,3,2,3,1,3,1,2,2,0,0,0,3,2,2,3,2,3,2,2,2,3,1,1,1,2,1,1,5,5,5,5,7,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,27,14,24,7,13,11,9,18,3,3,5,c,4,1,1,5
1,1,2,1,6,2,6,,1,3,2,2,1,1,,female,18,3,3,4,4,1,3,4,4,2,4,2,2,2,1,2,0,1,2,0,0,0,3,3,2,4,4,3,1,2,3,3,0,0,1,0,0,1,6,5,4,5,7,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,31,10,28,2,13,8,10,21,4,0,4,c,4,3,1,7
1,1,2,1,6,6,5,,1,3,4,1,1,4,,unknown,unknown,2,1,1,3,3,2,3,2,2,3,0,1,1,0,2,0,2,2,2,1,0,3,3,4,4,3,4,4,2,3,3,1,3,3,2,2,3,3,2,2,2,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,20,11,33,14,26,6,9,11,3,0,3,c,4,1,1,8
1,1,2,4,6,4,1,,1,3,3,1,1,2,2,female,23,2,2,1,2,2,2,3,2,2,1,1,3,3,2,2,1,3,2,1,1,1,2,1,3,2,2,2,1,2,3,1,3,1,1,2,2,3,6,6,6,6,5,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,18,19,19,12,11,10,8,10,2,3,5,c,2,1,1,3
1,1,2,1,6,2,6,,1,3,3,1,1,3,,female,18,2,2,2,3,2,2,1,1,1,3,1,3,3,2,3,2,3,3,1,2,1,3,2,4,3,3,3,3,3,3,3,2,3,3,2,3,2,3,2,2,2,4,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,18,23,30,15,27,8,6,12,1,4,3,c,4,1,1,8
1,1,2,1,7,6,6,,1,3,3,2,3,3,,female,18,2,2,1,4,2,2,1,1,2,2,2,4,4,2,3,3,2,3,1,2,3,4,3,3,2,2,4,3,3,4,3,1,2,4,2,2,3,1,2,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,19,27,31,14,33,5,7,12,0,4,1,c,4,1,1,8
1,1,1,1,6,3,4,,1,3,3,1,2,2,,male,18,2,1,1,2,1,2,1,1,1,1,1,4,4,3,4,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,2,4,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,12,34,30,15,25,7,5,7,1,5,1,c,4,1,1,7
1,1,2,1,6,2,1,,1,3,3,2,1,2,,female,18,2,2,3,4,2,2,3,3,1,2,1,3,4,1,3,2,4,3,1,0,1,3,3,2,2,3,3,1,4,4,3,0,3,3,2,2,3,6,4,5,5,6,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,23,22,28,13,14,9,8,15,2,4,3,c,4,1,1,7
1,1,2,1,6,3,5,,1,3,3,1,1,3,,female,18,2,1,1,4,2,2,2,2,2,3,3,3,4,3,3,3,4,3,2,3,3,4,3,4,3,3,4,2,2,3,3,3,2,4,1,1,3,2,1,2,3,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,22,31,31,14,29,8,8,14,1,7,0,c,4,1,1,7
1,1,1,1,6,3,4,,1,3,2,2,1,2,,female,18,2,2,2,3,1,2,3,2,3,0,2,4,4,2,3,2,3,2,2,2,2,3,2,3,3,3,3,3,3,3,3,1,2,3,2,3,3,3,3,2,2,2,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,20,26,29,14,28,10,8,12,2,4,4,c,4,1,1,8
1,1,2,1,6,3,1,,1,4,3,2,1,1,,female,18,2,4,4,4,3,3,3,3,3,4,4,4,4,2,3,2,3,3,1,1,2,2,3,3,2,3,3,1,3,3,3,3,1,3,3,3,3,5,5,5,5,6,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,35,25,26,16,14,14,12,23,6,5,3,c,4,1,1,8
1,1,2,2,6,6,1,,1,3,2,2,2,2,4,female,18,2,2,3,4,1,2,2,2,3,2,2,3,3,2,3,2,3,2,0,1,3,3,3,3,3,2,3,3,2,2,3,3,2,2,3,1,1,5,3,3,3,6,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,23,22,27,12,20,7,8,15,1,4,2,c,4,1,1,8
1,"1,7",1,2,4,2,"3,6",,1,3,3,1,1,2,1,female,23,2,2,2,3,2,2,3,1,1,2,3,3,4,2,3,3,3,3,3,2,2,3,1,3,3,2,3,3,3,3,3,3,2,3,2,3,2,4,2,2,2,4,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,21,28,27,15,26,11,6,15,1,6,4,c,4,1,1,6
1,1,2,1,6,3,1,,1,4,4,1,2,3,,male,18,2,1,1,1,3,3,1,3,3,1,1,3,3,1,3,2,3,3,1,0,1,3,3,3,3,3,4,3,4,3,3,0,2,1,0,0,0,2,3,2,2,3,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,18,20,32,3,28,11,12,6,5,4,2,c,4,1,1,5
1,1,1,1,6,5,5,,1,3,2,2,1,1,,female,18,2,3,2,3,0,1,4,1,1,4,3,1,2,3,3,2,2,1,2,2,3,3,3,3,2,3,2,3,3,3,3,3,1,4,2,2,4,2,4,6,5,6,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,22,21,28,16,17,7,3,19,2,3,2,c,4,1,1,8
1,1,2,1,6,3,6,,1,4,3,1,1,2,,female,18,2,3,2,4,2,2,2,2,2,2,2,3,3,2,3,3,3,3,1,1,0,3,3,4,3,3,3,3,3,3,3,0,1,1,3,4,3,7,3,3,3,5,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,23,22,31,12,19,7,8,15,0,5,2,c,4,1,1,8
1,1,2,1,6,3,1,,1,3,3,2,2,3,,female,18,2,2,2,3,1,1,1,0,1,2,1,4,3,2,3,3,2,3,0,2,1,3,1,3,3,3,4,2,3,3,3,1,1,3,3,4,1,3,1,2,2,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,14,23,28,13,29,7,3,11,0,4,3,c,4,1,1,5
1,1,2,1,6,3,6,,1,3,3,2,1,2,,female,17,2,3,3,4,2,3,4,2,3,2,3,3,3,2,3,2,2,3,1,1,1,3,2,3,3,2,4,2,2,3,3,1,1,2,2,1,2,3,3,3,4,5,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,29,21,27,9,22,10,10,19,3,4,3,c,4,5,1,8
1,1,2,1,6,3,5,,1,3,2,2,1,2,,female,18,2,3,3,4,2,3,2,3,2,4,3,3,3,1,3,0,2,2,1,1,1,3,3,3,2,2,4,3,3,3,3,2,1,2,1,1,2,5,6,6,4,7,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,29,17,29,9,12,10,10,19,3,4,3,c,4,1,1,5
1,"1,5",3,1,6,2,5,,1,3,3,1,1,3,,female,17,2,1,1,4,0,2,3,2,2,1,1,4,4,2,3,1,3,4,2,1,3,3,3,3,4,3,3,3,2,3,3,2,3,3,1,3,3,3,2,2,5,7,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,17,27,30,15,21,6,6,11,1,4,1,c,4,1,1,8
1,1,2,3,6,6,1,,1,3,3,2,1,2,4,female,20,2,2,2,4,3,2,3,1,2,2,4,3,3,1,3,1,3,3,0,0,0,3,2,2,2,2,3,2,2,3,3,3,2,3,0,2,2,2,2,2,1,2,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,25,17,24,12,31,11,8,17,2,5,4,c,4,1,1,8
1,1,2,1,6,3,5,,1,1,2,2,1,3,,female,18,2,4,4,4,2,3,2,3,2,4,4,3,3,1,4,1,2,2,0,1,1,3,3,3,3,4,3,4,3,4,4,0,0,0,0,0,0,7,7,6,6,7,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,32,18,34,0,7,10,10,22,3,4,3,c,4,1,1,8
1,1,2,1,6,3,1,,1,3,3,2,2,2,,male,17,2,3,1,3,2,2,2,3,2,4,3,3,3,3,4,2,3,3,1,3,3,3,3,2,2,3,2,3,3,3,3,4,2,3,1,0,4,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,25,28,27,14,35,9,9,16,2,6,1,c,4,1,8,6
1,1,2,1,6,3,1,,1,3,2,2,1,2,,female,17,2,2,2,3,2,2,2,2,2,1,2,3,2,1,2,1,2,2,1,1,1,3,2,3,2,2,3,3,3,3,2,1,1,1,2,1,2,5,2,4,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,20,16,26,8,18,5,8,12,0,1,4,c,4,1,1,7
1,1,2,1,6,3,1,,1,2,3,2,1,3,,female,18,2,3,2,3,2,2,2,2,2,2,2,3,3,1,3,1,3,3,1,1,1,3,3,3,2,3,3,3,3,3,3,2,3,4,1,1,2,3,2,2,3,3,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,22,20,29,13,27,6,8,14,0,4,2,c,4,1,1,6
1,1,1,1,6,6,6,,1,3,2,2,1,1,,unknown,18,2,2,3,4,2,2,2,2,2,1,1,2,3,2,2,2,2,2,1,0,0,3,3,3,3,2,3,2,3,3,3,1,1,1,1,1,1,2,3,3,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,21,16,28,6,26,4,8,13,0,1,3,c,3,1,3,8
1,1,1,1,6,3,1,,1,2,3,2,1,1,,female,18,2,2,3,3,2,2,4,3,4,3,2,4,4,2,4,1,2,2,0,2,1,3,3,3,2,3,3,2,1,4,4,1,1,2,3,2,3,6,6,6,6,7,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,28,22,28,12,9,10,11,17,4,3,3,c,4,1,1,5
1,1,1,1,7,5,1,,1,3,3,1,1,2,,male,18,2,2,3,2,0,3,1,3,2,1,1,4,4,3,3,1,3,3,2,2,3,3,3,3,3,3,4,3,4,2,3,3,4,3,3,1,3,6,6,6,5,7,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,18,28,31,17,10,9,8,10,3,5,1,c,4,1,1,8
1,1,2,1,6,3,4,,1,3,3,1,1,1,,female,18,2,4,4,4,1,3,3,2,3,4,4,3,3,1,4,2,2,1,1,1,1,4,3,3,2,3,4,1,2,3,3,1,0,1,1,0,1,2,2,3,3,7,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,32,19,28,4,23,11,9,23,4,4,3,c,4,1,1,8
1,1,2,1,6,2,2,,1,4,3,2,1,2,,female,18,2,2,3,4,3,3,4,1,3,2,4,3,3,2,4,0,2,1,1,2,2,4,4,3,2,4,4,2,3,4,4,3,2,3,0,1,2,5,4,2,2,5,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,29,20,34,11,22,11,10,19,4,4,3,c,4,1,1,6
1,1,2,1,6,6,6,,2,3,2,2,1,2,,female,24,2,2,2,2,2,2,2,1,1,2,2,3,3,2,3,3,3,3,2,2,3,3,2,3,3,2,3,2,2,3,3,3,1,3,2,1,2,3,2,2,3,2,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,18,27,26,12,28,8,6,12,1,5,2,c,4,1,1,8
1,2,1,1,6,3,6,,2,3,2,2,1,2,,female,18,2,3,3,3,3,3,4,2,4,2,3,2,2,1,2,1,2,2,1,0,0,2,2,2,2,2,3,2,3,3,2,1,1,0,1,1,1,6,3,5,6,7,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,30,13,23,5,13,11,12,18,4,1,6,c,4,3,1,6
1,1,2,1,6,2,5,,1,3,4,1,1,1,,female,18,2,2,3,3,0,2,2,2,3,1,3,4,4,2,4,3,4,3,0,1,3,3,3,2,4,4,3,3,3,3,4,3,2,4,2,3,2,4,3,2,4,6,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,21,28,32,16,21,9,7,14,1,6,2,c,4,1,1,7
1,1,2,1,6,6,6,,1,4,3,2,1,3,,female,18,2,3,2,4,1,2,4,1,1,2,4,4,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3,2,3,3,1,0,1,0,0,1,5,5,5,2,6,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,24,27,29,3,17,9,5,19,1,6,2,c,4,3,1,8
1,1,2,1,7,6,1,,1,2,3,2,2,2,,male,18,2,4,2,4,3,2,2,3,3,3,1,3,3,2,3,1,3,3,1,2,1,4,3,3,4,3,4,2,3,3,3,4,3,3,2,1,2,6,2,3,6,2,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,27,22,32,15,21,10,11,16,4,4,2,c,4,1,1,8
1,1,1,1,6,2,6,,1,2,2,2,1,1,,female,17,2,4,3,4,1,1,2,1,0,4,3,3,2,1,4,1,3,3,2,1,1,2,3,2,1,1,2,2,4,2,2,2,3,3,4,3,4,6,2,4,3,3,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,23,21,21,19,22,9,3,20,1,4,4,c,4,1,1,8
1,1,2,1,6,3,6,,1,3,3,1,3,3,,female,18,2,2,2,4,2,2,3,1,2,1,2,3,3,2,3,2,3,3,1,2,2,3,2,3,3,3,3,3,3,3,3,3,2,3,2,2,3,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,21,24,29,15,35,8,7,14,1,4,3,c,4,3,1,6
1,1,2,1,6,3,5,,1,4,3,2,1,2,,female,18,2,4,2,4,3,2,4,2,3,4,4,3,3,0,3,0,2,2,0,0,0,4,3,3,2,2,4,2,2,2,3,0,0,0,0,0,1,5,2,2,5,3,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,32,13,27,1,23,11,10,22,4,4,3,c,4,1,1,6
1,1,1,1,6,3,"4,5",,1,4,3,2,1,2,,male,18,2,4,1,3,2,2,3,2,2,3,3,4,4,2,3,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2,3,2,2,4,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,25,24,30,15,27,9,8,17,2,5,2,c,4,3,1,8
